property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Minas Gerais|Belo Horizonte|Barro Preto|,Southeast,,80,"$84,253.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.934652,-43.932949",75,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",72,"$283,966.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.939644,-43.956642",155,"$495,849.71 "
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-19.7586897,-43.9472551",180,"$94,690.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.900229,-43.927546",88,"$152,905.19 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.914993,-43.976551",150,"$265,243.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922459,-43.946449",115,"$149,784.68 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.947739,-43.973354",94,"$88,934.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.953848,-43.912674",200,"$280,846.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944471,-43.950581",230,"$234,038.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.944925,-43.93055",160,"$358,859.13 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.961142,-43.965134",105,"$149,784.68 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,,152,"$296,448.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.930576,-43.923805",150,"$305,810.39 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Havaí|,Southeast,"-19.954363,-43.979061",82,"$88,934.65 "
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,,193,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.933216,-43.979431",70,"$109,217.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.929073,-43.928181",114,"$99,856.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.962135,-43.974659",100,"$85,814.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.904825,-43.930565",80,"$146,664.17 "
apartment,|Brasil|Minas Gerais|Contagem|,Southeast,"-19.921576,-44.084366",101,"$121,700.05 "
house,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.945929,-43.940456",200,"$358,859.13 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,,162,"$190,351.36 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.944925,-43.93055",160,"$399,425.82 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,114,"$221,556.51 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,,190,"$224,677.02 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.938831,-43.946064",180,"$390,064.28 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.937464,-48.237104",67,"$83,005.67 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.929045,-43.966324",110,"$131,061.59 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.949526,-43.958916",185,"$358,859.13 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.936226,-43.968315",90,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922459,-43.946449",106,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",96,"$374,461.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944889,-43.951225",90,"$115,459.02 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.977613,-43.966965",105,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.935669,-43.940399",140,"$277,725.76 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",63,"$131,061.59 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.934652,-43.932949",76,"$234,038.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.890249,-43.925018",95,"$121,700.05 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.935469,-43.920742",75,"$112,338.51 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.931278,-43.952976",150,"$265,243.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.927441,-43.915642",87,"$106,097.48 "
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8068992,-46.5662039",110,"$101,003.72 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,135,"$230,918.05 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949545,-43.953651",97,"$127,941.08 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.961142,-43.965134",56,"$89,870.81 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.947042,-43.960869",130,"$182,550.08 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",107,"$265,243.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.944958,-43.945988",140,"$293,328.34 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.935871,-43.974991",113,"$174,748.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.944925,-43.93055",103,"$268,364.22 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",120,"$184,110.34 "
house,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.94021,-43.965355",245,"$405,666.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.940199,-43.914474",88,"$177,869.31 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.930895,-43.969776",186,"$187,230.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978752,-43.967831",96,"$123,260.31 "
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.933344,-43.969791",250,"$224,677.02 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.92553,-48.252296",105,"$124,820.57 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.947233,-43.954371",62,"$193,471.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",115,"$162,266.74 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.949545,-43.953651",110,"$120,139.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.905506,-43.919117",80,"$146,664.17 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976994,-43.974663",122,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953962,-43.937527",95,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Prado|,Southeast,"-19.925079,-43.96394",75,"$180,989.82 "
house,|Brasil|Minas Gerais|Belo Horizonte|Itapoã|,Southeast,,222,"$205,953.94 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",130,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.9713,-43.969574",130,"$140,423.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.949446,-43.942451",90,"$109,217.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.940088,-43.964367",150,"$159,146.22 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.879478,-43.998554",75,"$109,217.99 "
house,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",203,"$224,677.02 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.9713,-43.969574",180,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.967459,-43.968666",84,"$137,302.62 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Silveira|,Southeast,"-19.891613,-43.930923",120,"$159,146.22 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.913077,-48.253524",70,"$90,182.86 "
house,|Brasil|Minas Gerais|Nova Lima|Jardim Canadá|,Southeast,"-20.108986,-43.905514",178,"$296,448.85 "
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,190,"$202,833.42 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953047,-43.934128",102,"$265,243.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Granada|,Southeast,"-19.939289,-43.969303",84,"$112,338.51 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956335,-43.939217",95,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973309,-43.970669",140,"$240,279.59 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Floresta|,Southeast,"-19.919283,-43.929672",100,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Venda Nova|,Southeast,"-19.81794,-43.952885",68,"$92,055.17 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.940578,-43.964821",73,"$123,260.31 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,,80,"$202,833.42 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.937017,-43.919189",100,"$140,423.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934168,-43.935841",68,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948112,-43.943111",117,"$212,194.96 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973309,-43.970669",169,"$327,653.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,95,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.950262,-43.93475",180,"$265,243.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.929184,-43.973473",56,"$77,700.80 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",120,"$215,315.48 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.93081,-43.943938",111,"$277,725.76 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970257,-43.969566",110,"$168,507.77 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.940578,-43.964821",160,"$174,748.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Califórnia|,Southeast,"-19.917994,-44.002056",110,"$85,221.89 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.934399,-43.94556",220,"$249,641.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973927,-43.96764",126,"$229,357.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.946604,-43.946045",130,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",162,"$464,956.62 "
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7941727,-46.5684018",150,"$135,723.75 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949545,-43.953651",123,"$263,683.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,,75,"$132,621.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.943756,-43.932953",101,"$234,038.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.935143,-43.955425",124,"$237,159.08 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Floresta|,Southeast,"-19.89476,-43.931461",94,"$185,670.59 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.906591,-43.923042",70,"$78,012.85 "
house,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.925297,-43.916759",190,"$259,002.68 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.871712,-43.952068",72,"$110,778.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944471,-43.950581",80,"$118,579.54 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.950464,-43.932262",200,"$374,461.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.949526,-43.958916",140,"$374,461.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.929073,-43.928181",110,"$182,550.08 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,120,"$209,074.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.869417,-43.923409",141,"$193,471.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.946831,-43.954407",70,"$134,182.11 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",110,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.933314,-43.919197",84,"$172,564.43 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.89852,-43.92194",115,"$124,820.57 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Ouro Preto|,Southeast,"-19.875305,-43.982056",90,"$106,097.48 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",77,"$186,606.75 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.872416,-43.993721",57,"$84,253.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978519,-43.977764",110,"$187,230.85 "
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.759084,-43.356307",160,"$358,859.13 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",105,"$193,471.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.925392,-43.940102",100,"$102,976.97 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,136,"$277,725.76 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,,177,"$293,328.34 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.926863,-48.268448",122,"$165,387.25 "
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7853787,-46.5619303",90,"$84,253.88 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,70,"$140,423.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972963,-43.968342",86,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.977613,-43.966965",221,"$343,256.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.868444,-43.931419",80,"$120,139.79 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.947042,-43.960869",200,"$299,569.36 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",116,"$124,820.57 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.877435,-43.995746",192,"$224,677.02 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.9713,-43.969574",106,"$154,465.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.892237,-43.927166",155,"$156,025.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,125,"$134,182.11 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.879841,-43.991804",57,"$95,487.73 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.957218,-43.94804",110,"$133,870.06 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.961142,-43.965134",80,"$140,423.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.880213,-43.991723",72,"$115,459.02 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",140,"$277,725.76 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.933544,-48.288593",142,"$207,514.19 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",160,"$218,435.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Lúcia|,Southeast,"-19.960369,-43.948536",100,"$168,507.77 "
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.875216,-43.935848",208,"$514,884.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",73,"$141,085.00 "
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7949747,-46.5887044",250,"$236,727.47 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976994,-43.974663",106,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",110,"$296,448.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.936226,-43.968315",95,"$171,628.28 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.943445,-43.954422",90,"$156,025.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.942339,-43.923336",69,"$168,507.77 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.869539,-43.916245",90,"$140,423.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Coração Eucarístico|,Southeast,"-19.912947,-43.984196",90,"$106,097.48 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.878443,-43.931664",218,"$372,333.20 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.953283,-43.96394",175,"$202,833.42 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.948797,-43.956356",85,"$207,514.19 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.87273,-43.957291",76,"$121,450.41 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936554,-43.957184",130,"$180,989.82 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.917288,-43.93536",100,"$102,976.97 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",105,"$145,103.91 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,106,"$180,989.82 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Coração de Jesus|,Southeast,"-19.944471,-43.950581",100,"$154,465.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",109,"$202,833.42 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.907988,-43.941303",70,"$81,133.37 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.946089,-43.953053",200,"$196,592.39 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.937578,-43.967274",90,"$168,507.77 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.929045,-43.966324",170,"$433,751.48 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,,120,"$296,448.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Prado|,Southeast,"-19.925079,-43.96394",136,"$280,846.28 "
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.922094,-48.255676",96,"$146,664.17 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.903071,-43.926108",130,"$185,670.59 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.865603,-43.952621",78,"$140,360.73 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.890201,-43.99564",88,"$101,416.71 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,,70,"$112,338.51 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.950899,-43.95536",115,"$274,605.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",102,"$277,725.76 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.934652,-43.932949",123,"$249,641.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",230,"$249,641.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",100,"$143,543.65 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.909861,-43.925758",65,"$123,260.31 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",146,"$165,387.25 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.906776,-43.965393",78,"$109,217.99 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.899199,-43.922127",75,"$137,302.62 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,,120,"$154,465.45 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.890249,-43.925018",85,"$121,700.05 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.942406,-43.945946",85,"$152,905.19 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",120,"$234,038.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,,105,"$405,666.85 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",60,"$146,664.17 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",59,"$237,102.91 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.955456,-43.934349",130,"$243,400.11 "
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-19.977847,-43.939234",77,"$195,032.14 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Estoril|,Southeast,"-19.961142,-43.965134",75,"$124,820.57 "
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-19.978713,-43.94251",126,"$311,739.37 "
house,|Brasil|Minas Gerais|Belo Horizonte|Caiçaras|,Southeast,"-19.904806,-43.968708",149,"$452,474.56 "
apartment,|Brasil|Minas Gerais|Belo Horizonte|Floresta|,Southeast,"-19.885065,-43.922215",80,"$137,302.62 "
