property_type,state,region,lat,lon,area_m2,price_brl
apartment,São Paulo,Southeast,-23.965919,-46.345795,160,588895.33
house,São Paulo,Southeast,-23.696627,-46.547562,125,778539.59
house,São Paulo,Southeast,-23.251582,-45.914463,175,534996.42
house,São Paulo,Southeast,-23.6973623,-46.6006486,128,279475.72
apartment,São Paulo,Southeast,-23.600756,-46.63464,,1347472.36
house,São Paulo,Southeast,-23.4714511,-46.5944787,80,628820.41
house,São Paulo,Southeast,-22.919344,-47.107327,120,359325.95
apartment,São Paulo,Southeast,-23.588707,-46.60062,62,593885.94
apartment,São Paulo,Southeast,-23.640963,-46.671108,110,583904.68
apartment,São Paulo,Southeast,-23.606192,-46.6616453,120,1587023
apartment,São Paulo,Southeast,-20.815191,-49.389435,89,279475.72
house,São Paulo,Southeast,-20.881195,-49.367851,102,349344.66
apartment,São Paulo,Southeast,-23.969023,-46.323063,230,1497191.5
apartment,São Paulo,Southeast,-23.645082,-46.664062,156,1467247.68
house,São Paulo,Southeast,-23.665884,-46.558399,192,677728.67
apartment,São Paulo,Southeast,-22.015615,-47.899563,99,571583.8
apartment,São Paulo,Southeast,-23.539413,-46.683208,85,573923.39
apartment,São Paulo,Southeast,-23.662395,-46.535381,161,588895.33
apartment,São Paulo,Southeast,-23.459337,-46.517914,61,244541.25
apartment,São Paulo,Southeast,-23.564272,-46.752106,69,359325.95
apartment,São Paulo,Southeast,-23.581725,-46.673455,100,763567.68
apartment,São Paulo,Southeast,-23.610312,-46.687458,,978165.11
apartment,São Paulo,Southeast,-23.57508977,-46.59310209,170,1397378.74
apartment,São Paulo,Southeast,-23.744162,-46.625893,130,548970.21
apartment,São Paulo,Southeast,-23.5281237,-46.7000358,,1547097.92
house,São Paulo,Southeast,-23.428858,-46.527905,65,269494.46
apartment,São Paulo,Southeast,-23.968247,-46.338506,200,1147846.81
apartment,São Paulo,Southeast,-23.528288,-46.65554,63,499063.83
apartment,São Paulo,Southeast,-23.60178,-46.673496,78,998127.67
apartment,São Paulo,Southeast,-22.7380192,-47.6463855,67,239550.63
apartment,São Paulo,Southeast,-23.626801,-46.673489,175,1197753.22
apartment,São Paulo,Southeast,-23.617922,-46.742521,163,850404.77
apartment,São Paulo,Southeast,-23.564128,-46.5810781,64,289457.01
apartment,São Paulo,Southeast,-23.628733,-46.719532,160,1274609.05
apartment,São Paulo,Southeast,-23.6210589,-46.6366396,77,763567.68
apartment,São Paulo,Southeast,-23.558668,-46.461327,68,277978.55
apartment,São Paulo,Southeast,-24.028185,-46.478817,62,276481.35
house,São Paulo,Southeast,-23.535683,-46.530602,150,788520.85
apartment,São Paulo,Southeast,-23.9599491,-46.3186535,55,249531.9
apartment,São Paulo,Southeast,-23.577658,-46.671391,135,1487210.24
apartment,São Paulo,Southeast,-23.4694006,-46.6497206,62,339363.39
apartment,São Paulo,Southeast,-23.651535,-46.665115,,363454.32
house,São Paulo,Southeast,-23.609018,-46.837254,90,529007.65
apartment,São Paulo,Southeast,-23.538107,-46.566608,67,519026.39
apartment,São Paulo,Southeast,-23.51853,-46.66526,132,1110554.87
apartment,São Paulo,Southeast,-22.7255745,-47.6368881,68,273977.04
apartment,São Paulo,Southeast,-23.994927,-46.250817,117,588895.33
apartment,São Paulo,Southeast,-23.629152,-46.668797,123,1397378.74
apartment,São Paulo,Southeast,-23.643599,-46.664806,80,384279.13
apartment,São Paulo,Southeast,-23.539022,-46.682571,213,1347472.36
apartment,São Paulo,Southeast,-23.5287713,-46.7647779,75,465626.56
apartment,São Paulo,Southeast,-24.0222369,-46.4534962,90,449157.45
apartment,São Paulo,Southeast,-23.507374,-46.418179,63,310417.7
apartment,São Paulo,Southeast,-23.587891,-46.637123,122,1377416.18
house,São Paulo,Southeast,-23.579372,-46.579033,,648782.97
apartment,São Paulo,Southeast,-23.583292,-46.570225,156,1289430.53
apartment,São Paulo,Southeast,-23.610367,-46.736019,80,469461.81
apartment,São Paulo,Southeast,-23.6345692,-46.6984482,190,1393241.58
apartment,São Paulo,Southeast,-23.562742,-46.695183,57,788520.85
apartment,São Paulo,Southeast,-23.643139,-46.561443,,548970.21
apartment,São Paulo,Southeast,-23.2178181,-46.8752756,75,409232.33
house,São Paulo,Southeast,-23.598114,-46.483009,,389269.77
house,São Paulo,Southeast,-23.70849,-46.539703,196,598876.59
apartment,São Paulo,Southeast,-23.51853,-46.66526,62,684086.75
apartment,São Paulo,Southeast,-23.031557,-45.584006,94,444221.95
apartment,São Paulo,Southeast,-23.586782,-46.632687,83,858389.79
apartment,São Paulo,Southeast,-23.6364182,-46.7356581,96,656236.96
apartment,São Paulo,Southeast,-22.8911077,-47.0503081,94,1117902.99
apartment,São Paulo,Southeast,-22.8939496,-47.0565903,,678726.79
apartment,São Paulo,Southeast,-23.624739,-46.7411,128,798502.15
apartment,São Paulo,Southeast,-23.543245,-46.550182,,1597004.3
apartment,São Paulo,Southeast,-23.641373,-46.563217,61,457346.67
house,São Paulo,Southeast,-23.646605,-46.493797,144,476106.9
apartment,São Paulo,Southeast,-23.559755,-46.507011,55,299438.28
apartment,São Paulo,Southeast,-23.632302,-46.7383871,80,424030.02
house,São Paulo,Southeast,-23.7821468,-45.4029171,90,359325.95
apartment,São Paulo,Southeast,-23.617132,-46.68383,,1097940.43
apartment,São Paulo,Southeast,-23.561015,-46.5784855,75,688708.09
house,São Paulo,Southeast,-22.5637187,-47.4037643,180,349344.66
house,São Paulo,Southeast,-23.5830723,-46.5218353,120,267498.21
apartment,São Paulo,Southeast,-23.58102,-46.617378,125,1179243.91
apartment,São Paulo,Southeast,-23.251026,-45.885708,105,389269.77
apartment,São Paulo,Southeast,-22.893333,-47.053162,91,414222.98
house,São Paulo,Southeast,-23.66729,-46.548763,182,399251.07
house,São Paulo,Southeast,-23.6239853,-46.669117,150,1292575.33
house,São Paulo,Southeast,-23.513216,-46.498543,76,349344.66
apartment,São Paulo,Southeast,-23.568492,-46.6277775,76,623829.8
apartment,São Paulo,Southeast,-23.6630098,-46.5343365,82,349344.66
apartment,São Paulo,Southeast,-23.613525,-46.68042,75,637803.59
apartment,São Paulo,Southeast,-23.875162,-46.663292,90,898314.91
apartment,São Paulo,Southeast,-23.58823,-46.74082,149,1396472.26
apartment,São Paulo,Southeast,-23.6154924,-46.6423223,97,888333.61
apartment,São Paulo,Southeast,-23.530584,-46.673401,118,1147846.81
apartment,São Paulo,Southeast,-23.701481,-46.551151,87,417217.35
house,São Paulo,Southeast,-23.564693,-46.67907,80,380737.35
apartment,São Paulo,Southeast,-23.592623,-46.67522,60,798502.15
apartment,São Paulo,Southeast,-24.0121338,-46.406166,122,570778.3
house,São Paulo,Southeast,-23.5735916,-46.5847815,220,798502.15
apartment,São Paulo,Southeast,-23.642649,-46.546356,62,359325.95
house,São Paulo,Southeast,-23.5601202,-46.5289674,85,469120.01
house,São Paulo,Southeast,-22.7031856,-47.6641498,125,369307.22
apartment,São Paulo,Southeast,-24.010521,-46.398472,70,252398.8
apartment,São Paulo,Southeast,-23.6658022,-46.6965319,149,1228576.88
house,São Paulo,Southeast,-23.5746421,-46.5486296,180,593885.94
apartment,São Paulo,Southeast,-23.5505199,-46.6333094,65,683717.44
apartment,São Paulo,Southeast,-24.0093202,-46.4218015,,284466.37
house,São Paulo,Southeast,-23.569645,-46.472813,140,743605.12
apartment,São Paulo,Southeast,-20.801123,-49.397289,,419213.6
apartment,São Paulo,Southeast,-23.58662,-46.571609,140,848408.53
house,São Paulo,Southeast,-23.477236,-46.740707,204,668745.53
apartment,São Paulo,Southeast,-23.5384775,-46.5987709,98,349344.66
apartment,São Paulo,Southeast,-24.0253933,-46.4711571,80,249531.9
apartment,São Paulo,Southeast,-22.9060317,-47.0947923,,578914.03
apartment,São Paulo,Southeast,-20.84441,-49.393246,75,284466.37
apartment,São Paulo,Southeast,-23.548782,-46.691322,86,757196.48
apartment,São Paulo,Southeast,-23.5864787,-46.6394121,108,1386399.36
apartment,São Paulo,Southeast,-23.945894,-46.378666,64,283707.79
house,São Paulo,Southeast,-23.526432,-46.520782,132,499063.83
apartment,São Paulo,Southeast,-23.644901,-46.667511,135,1097940.43
house,São Paulo,Southeast,-23.672424,-46.688972,153,648782.97
apartment,São Paulo,Southeast,-23.6462517,-46.7027803,100,940942.84
apartment,São Paulo,Southeast,-23.634155,-46.737827,121,788520.85
apartment,São Paulo,Southeast,-23.5852717,-46.6789017,140,1497191.5
house,São Paulo,Southeast,-23.629551,-47.009666,96,312114.52
apartment,São Paulo,Southeast,-23.591866,-46.626804,118,898314.91
apartment,São Paulo,Southeast,-23.539265,-46.659397,130,1161034.64
house,São Paulo,Southeast,-23.577888,-46.589947,130,648782.97
apartment,São Paulo,Southeast,-23.577557,-46.658295,160,1497191.5
apartment,São Paulo,Southeast,-23.634155,-46.737827,64,389269.77
apartment,São Paulo,Southeast,-23.519205,-46.704845,72,678726.79
apartment,São Paulo,Southeast,-23.564213,-46.691412,136,993137.02
apartment,São Paulo,Southeast,-23.523458,-46.699768,133,1097940.43
apartment,São Paulo,Southeast,-23.5518917,-46.6983624,72,648782.97
apartment,São Paulo,Southeast,-23.6212292,-46.7373695,176,848408.53
house,São Paulo,Southeast,-23.50069,-46.483742,68,248533.77
apartment,São Paulo,Southeast,-23.6293176,-46.733271,111,605757.2
house,São Paulo,Southeast,-22.893272,-46.994869,120,848408.53
apartment,São Paulo,Southeast,-23.566111,-46.562641,76,548970.21
apartment,São Paulo,Southeast,-22.9168154,-47.0528521,62,264503.81
apartment,São Paulo,Southeast,-23.618374,-46.735352,75,529007.65
apartment,São Paulo,Southeast,-23.526814,-46.696178,93,998127.67
house,São Paulo,Southeast,-23.689159,-46.508736,88,384279.13
house,São Paulo,Southeast,-23.079435,-47.209435,,434125.98
apartment,São Paulo,Southeast,-23.189281,-46.895691,118,698689.35
apartment,São Paulo,Southeast,-23.6350945,-46.7104456,190,1245663.32
apartment,São Paulo,Southeast,-22.7485462,-47.6485386,,548970.21
apartment,São Paulo,Southeast,-23.950665,-46.333187,62,345201.86
apartment,São Paulo,Southeast,-23.600158,-46.689312,66,808483.41
house,São Paulo,Southeast,-22.9732096,-47.1273056,236,578914.03
apartment,São Paulo,Southeast,-23.568289,-46.627129,76,897316.78
house,São Paulo,Southeast,-23.534695,-46.48336,115,419213.6
apartment,São Paulo,Southeast,-23.6188107,-46.7371407,102,663754.88
house,São Paulo,Southeast,-22.7811572,-47.1832538,250,1048034.05
apartment,São Paulo,Southeast,-23.622311,-46.63126,64,618839.15
apartment,São Paulo,Southeast,-24.018347,-46.460938,78,254522.54
apartment,São Paulo,Southeast,-23.518284,-46.693691,55,408886.09
apartment,São Paulo,Southeast,-23.686262,-46.689323,70,449157.45
apartment,São Paulo,Southeast,-23.5368242,-46.6588092,136,1247659.6
apartment,São Paulo,Southeast,-23.664467,-46.539978,95,618839.15
apartment,São Paulo,Southeast,-24.0236151,-46.4581815,85,279475.72
apartment,São Paulo,Southeast,-23.628317,-46.737144,78,359325.95
house,São Paulo,Southeast,-23.6173329,-46.6529147,185,1097940.43
apartment,São Paulo,Southeast,-23.652035,-46.539131,54,264503.81
apartment,São Paulo,Southeast,-23.974882,-46.302223,88,258515.04
apartment,São Paulo,Southeast,-23.642181,-46.576283,65,421409.5
apartment,São Paulo,Southeast,-23.188971,-46.885807,180,798502.15
apartment,São Paulo,Southeast,-23.6279143,-46.730547,127,858156.04
apartment,São Paulo,Southeast,-23.552343,-46.698242,102,1110554.87
house,São Paulo,Southeast,-23.670696,-46.676619,134,743605.12
apartment,São Paulo,Southeast,-23.692972,-46.562458,126,449157.45
apartment,São Paulo,Southeast,-23.553385,-46.764915,125,1247659.6
house,São Paulo,Southeast,-23.682354,-46.539585,,499063.83
apartment,São Paulo,Southeast,-23.532795,-46.578922,92,708670.65
apartment,São Paulo,Southeast,-23.52639394,-46.16545278,98,323070.49
apartment,São Paulo,Southeast,-23.7934026,-46.0253841,100,998127.67
apartment,São Paulo,Southeast,-23.527826,-46.663685,,603867.24
apartment,São Paulo,Southeast,-23.642649,-46.546356,61,425202.37
house,São Paulo,Southeast,-23.619699,-46.524525,149,529007.65
apartment,São Paulo,Southeast,-23.533587,-46.570454,80,538988.95
house,São Paulo,Southeast,-22.824581,-47.235622,61,264503.81
apartment,São Paulo,Southeast,-23.4822162,-46.6097442,82,479101.27
house,São Paulo,Southeast,-23.689159,-46.508736,161,499063.83
apartment,São Paulo,Southeast,-23.540954,-46.6807135,68,868371.08
house,São Paulo,Southeast,-23.5601148,-46.6026215,150,758577.03
apartment,São Paulo,Southeast,-23.661291,-46.567432,,489082.54
house,São Paulo,Southeast,-23.497005,-47.452934,69,479101.27
apartment,São Paulo,Southeast,-23.539442,-46.655087,134,1097940.43
apartment,São Paulo,Southeast,-23.596489,-46.670856,90,973174.49
apartment,São Paulo,Southeast,-23.4977303,-46.64814,87,558951.47
apartment,São Paulo,Southeast,-23.608305,-46.656113,,538988.95
apartment,São Paulo,Southeast,-24.01757,-46.446426,63,239550.63
apartment,São Paulo,Southeast,-23.297714,-45.985825,76,264503.81
apartment,São Paulo,Southeast,-23.619463,-46.574085,170,898314.91
apartment,São Paulo,Southeast,-23.566362,-46.662746,,479101.27
apartment,São Paulo,Southeast,-23.513618,-46.710384,133,868371.08
apartment,São Paulo,Southeast,-24.04179,-46.513855,78,349344.66
apartment,São Paulo,Southeast,-23.602283,-46.6651,74,918277.46
apartment,São Paulo,Southeast,-23.561181,-46.689223,140,1312473.95
apartment,São Paulo,Southeast,-23.528673,-46.72977,,1070171.05
apartment,São Paulo,Southeast,-23.5261738,-46.7045013,80,588895.33
apartment,São Paulo,Southeast,-23.576626,-46.639435,63,558951.47
house,São Paulo,Southeast,-23.706996,-46.5064601,140,389269.77
apartment,São Paulo,Southeast,-23.618017,-46.677509,80,758577.03
apartment,São Paulo,Southeast,-23.575356,-46.526962,56,327385.85
apartment,São Paulo,Southeast,-23.653799,-46.594376,70,439176.16
house,São Paulo,Southeast,-23.665026,-46.68623,107,848408.53
apartment,São Paulo,Southeast,-23.538107,-46.566608,73,588895.33
apartment,São Paulo,Southeast,-23.554049,-46.653957,63,578914.03
apartment,São Paulo,Southeast,-23.615509,-46.62698,66,582906.56
house,São Paulo,Southeast,-23.452461,-47.503124,120,424204.24
apartment,São Paulo,Southeast,-22.719231,-47.649918,120,499063.83
apartment,São Paulo,Southeast,-23.670746,-46.504169,55,254522.54
apartment,São Paulo,Southeast,-23.893094,-46.422172,57,239550.63
apartment,São Paulo,Southeast,-23.604233,-46.692425,70,898314.91
apartment,São Paulo,Southeast,-23.68119,-46.510197,,279475.72
apartment,São Paulo,Southeast,-23.543526,-46.68726,114,898314.91
apartment,São Paulo,Southeast,-23.597683,-46.601097,,743605.12
apartment,São Paulo,Southeast,-23.59289,-46.579597,55,272590.73
house,São Paulo,Southeast,-24.086033,-46.864044,210,494073.18
house,São Paulo,Southeast,-23.4820336,-46.7339486,220,1597004.3
apartment,São Paulo,Southeast,-23.514317,-46.688271,70,496720.89
apartment,São Paulo,Southeast,-23.613525,-46.68042,73,808483.41
apartment,São Paulo,Southeast,-23.5301221,-46.7044584,142,1277603.42
apartment,São Paulo,Southeast,-23.566454,-46.556122,65,449157.45
apartment,São Paulo,Southeast,-23.536375,-46.703709,69,915293.04
apartment,São Paulo,Southeast,-23.98564,-46.302441,77,489082.54
apartment,São Paulo,Southeast,-23.5650503,-46.6863506,66,893324.26
apartment,São Paulo,Southeast,-23.598103,-46.730698,96,449269.91
apartment,São Paulo,Southeast,-23.543819,-46.568977,73,598876.59
house,São Paulo,Southeast,-22.015781,-47.884731,176,349344.66
house,São Paulo,Southeast,-23.1857076,-46.8978057,130,319400.84
house,São Paulo,Southeast,-23.7222356,-45.8698551,232,828445.97
apartment,São Paulo,Southeast,-23.634184,-46.71418,168,1427322.56
apartment,São Paulo,Southeast,-24.0288936,-46.4755967,76,399251.07
apartment,São Paulo,Southeast,-23.642649,-46.546356,100,419213.6
apartment,São Paulo,Southeast,-23.235437,-45.878963,73,369307.22
apartment,São Paulo,Southeast,-22.7272976,-47.6530646,196,798502.15
apartment,São Paulo,Southeast,-23.606708,-46.690385,117,1397378.74
apartment,São Paulo,Southeast,-24.020131,-46.459916,,239550.63
house,São Paulo,Southeast,-23.504606,-46.452286,64,288458.89
apartment,São Paulo,Southeast,-23.600307,-46.679543,105,598876.59
apartment,São Paulo,Southeast,-22.7257761,-47.6371382,68,326387.73
apartment,São Paulo,Southeast,-23.615194,-46.678547,120,1197753.22
apartment,São Paulo,Southeast,-23.635422,-46.526253,85,419213.6
apartment,São Paulo,Southeast,-22.8825109,-47.0482486,119,888333.61
house,São Paulo,Southeast,-23.616829,-46.479042,180,399251.07
house,São Paulo,Southeast,-23.553732,-46.570759,150,1297565.98
house,São Paulo,Southeast,-23.581631,-46.739895,130,778539.59
apartment,São Paulo,Southeast,-23.613192,-46.742065,160,748595.73
apartment,São Paulo,Southeast,-23.534391,-46.732311,72,653773.62
apartment,São Paulo,Southeast,-22.015781,-47.884731,139,693698.74
apartment,São Paulo,Southeast,-23.615227,-46.676273,127,1417341.3
house,São Paulo,Southeast,-23.288012,-45.963436,,361322.2
house,São Paulo,Southeast,-23.544276,-47.4832873,200,533998.3
apartment,São Paulo,Southeast,-23.632687,-46.565624,105,529007.65
apartment,São Paulo,Southeast,-23.635233,-46.605854,66,358327.83
apartment,São Paulo,Southeast,-23.6135619,-46.6892235,105,1088343.76
house,São Paulo,Southeast,-23.446861,-46.558399,170,439176.16
apartment,São Paulo,Southeast,-23.689417,-46.543945,69,284466.37
apartment,São Paulo,Southeast,-23.569733,-46.570652,,797580.31
apartment,São Paulo,Southeast,-23.927357,-46.364868,127,487343.81
apartment,São Paulo,Southeast,-23.584114,-46.60524,125,1147846.81
house,São Paulo,Southeast,-23.529491,-46.684864,80,958202.55
apartment,São Paulo,Southeast,-24.023684,-46.473587,53,317820.6
house,São Paulo,Southeast,-23.258963,-47.316833,89,335048.87
apartment,São Paulo,Southeast,-23.539093,-46.675606,142,1163816.87
house,São Paulo,Southeast,-23.545528,-46.75732,230,988146.4
apartment,São Paulo,Southeast,-23.558575,-46.677029,,858156.04
house,São Paulo,Southeast,-23.678898,-46.575264,111,379288.51
house,São Paulo,Southeast,-23.580614,-46.748428,70,419213.6
apartment,São Paulo,Southeast,-24.0223946,-46.4546447,83,266500.09
apartment,São Paulo,Southeast,-23.649839,-46.540623,103,583904.68
house,São Paulo,Southeast,-23.62969,-46.500851,225,748595.73
apartment,São Paulo,Southeast,-23.565081,-46.475544,62,319400.84
house,São Paulo,Southeast,-23.626478,-46.663445,200,1597004.3
apartment,São Paulo,Southeast,-23.655937,-46.599968,56,374297.86
